Year,Quarter,GMR (Greater Metropolitan Region),Greater Sydney,Rings,Local Government Areas (LGAs),DwellingType,"First Quartile Sales Price
$'000s","Median Sales Price
$'000s","Third Quartile Sales Price
'000s","Mean Sales Price
$'000s","Sales
No.",Qtly change in Median,Annual change in Median,Qtly change in Count,Annual change in Count
2020,Q2,Rest of State,Total,Rest of State,Oberon,Total,352,425,520,458,s,-1.73%,22.83%,30.00%,-35.00%
2020,Q2,Rest of State,Total,Rest of State,Oberon,Non Strata,352,425,520,458,s,-1.73%,22.83%,30.00%,-35.00%
2020,Q2,Rest of State,Total,Rest of State,Orange,Total,356,430,534,449,162,-1.26%,5.53%,-0.61%,-18.59%
2020,Q2,Rest of State,Total,Rest of State,Orange,Non Strata,379,435,540,464,150,-1.69%,4.69%,-3.23%,-16.67%
2020,Q2,Rest of State,Total,Rest of State,Orange,Strata,230,245,280,262,s,-12.81%,-15.81%,50.00%,-36.84%
2020,Q2,Rest of State,Total,Rest of State,Parkes,Total,218,280,333,285,35,-7.44%,7.69%,-23.91%,-45.31%
2020,Q2,Rest of State,Total,Rest of State,Parkes,Non Strata,218,280,333,285,35,-7.44%,7.69%,-23.91%,-45.31%
2020,Q2,Rest of State,Total,Rest of State,Port Macquarie-Hastings,Total,440,545,635,568,293,0.93%,7.92%,-21.45%,-3.93%
2020,Q2,Rest of State,Total,Rest of State,Port Macquarie-Hastings,Non Strata,475,571,665,590,230,-0.13%,5.65%,-18.44%,4.55%
2020,Q2,Rest of State,Total,Rest of State,Port Macquarie-Hastings,Strata,376,425,527,485,63,-2.75%,9.68%,-30.77%,-25.88%
2020,Q2,Rest of State,Total,Rest of State,Queanbeyan-Palerang Regional,Total,474,648,871,781,264,8.10%,20.05%,6.88%,4.35%
2020,Q2,Rest of State,Total,Rest of State,Queanbeyan-Palerang Regional,Non Strata,595,694,870,732,185,0.95%,8.44%,3.93%,4.52%
2020,Q2,Rest of State,Total,Rest of State,Queanbeyan-Palerang Regional,Strata,257,418,1557,896,79,19.29%,18.44%,14.49%,3.95%
2020,Q2,Rest of State,Total,Rest of State,Richmond Valley,Total,281,343,524,402,56,-2.84%,3.79%,-37.78%,-30.00%
2020,Q2,Rest of State,Total,Rest of State,Richmond Valley,Non Strata,272,345,528,406,51,2.53%,2.99%,-34.62%,-28.17%
2020,Q2,Rest of State,Total,Rest of State,Richmond Valley,Strata,-,-,-,-,-,-,-,-,-
2020,Q2,Rest of State,Total,Rest of State,Shoalhaven,Total,463,575,730,629,425,4.55%,5.26%,-8.21%,-15.34%
2020,Q2,Rest of State,Total,Rest of State,Shoalhaven,Non Strata,484,590,740,645,393,3.51%,7.27%,-6.87%,-14.38%
2020,Q2,Rest of State,Total,Rest of State,Shoalhaven,Strata,332,400,496,425,32,-13.42%,-13.04%,-21.95%,-25.58%
2020,Q2,Rest of State,Total,Rest of State,Singleton,Total,355,475,715,537,93,12.43%,18.75%,-6.06%,2.20%
2020,Q2,Rest of State,Total,Rest of State,Singleton,Non Strata,390,503,743,563,84,12.92%,22.86%,-1.18%,0.00%
2020,Q2,Rest of State,Total,Rest of State,Singleton,Strata,-,-,-,-,-,-,-,-,-
2020,Q2,Rest of State,Total,Rest of State,Snowy Monaro Regional,Total,260,360,429,366,78,7.46%,9.09%,-4.88%,-32.17%
2020,Q2,Rest of State,Total,Rest of State,Snowy Monaro Regional,Non Strata,260,355,436,368,59,10.08%,12.70%,-7.81%,-30.59%
2020,Q2,Rest of State,Total,Rest of State,Snowy Monaro Regional,Strata,248,370,426,360,s,0.20%,5.71%,5.56%,-36.67%
2020,Q2,Rest of State,Total,Rest of State,Snowy Valleys,Total,214,268,343,284,60,-0.93%,-1.47%,33.33%,-3.23%
2020,Q2,Rest of State,Total,Rest of State,Snowy Valleys,Non Strata,220,270,345,286,59,1.89%,-0.55%,43.90%,-4.84%
2020,Q2,Rest of State,Total,Rest of State,Snowy Valleys,Strata,-,-,-,-,-,-,-,-,-
2020,Q2,Rest of State,Total,Rest of State,Tamworth Regional,Total,247,334,446,349,192,-6.64%,-0.37%,0.00%,23.87%
2020,Q2,Rest of State,Total,Rest of State,Tamworth Regional,Non Strata,254,340,445,352,181,-6.85%,0.00%,0.56%,23.97%
2020,Q2,Rest of State,Total,Rest of State,Tamworth Regional,Strata,178,220,443,308,s,-30.72%,-19.41%,-8.33%,22.22%
2020,Q2,Rest of State,Total,Rest of State,Temora,Total,196,259,281,248,s,-16.34%,0.19%,0.00%,-20.00%
2020,Q2,Rest of State,Total,Rest of State,Temora,Non Strata,196,259,281,248,s,-16.34%,0.19%,0.00%,-20.00%
2020,Q2,Rest of State,Total,Rest of State,Tenterfield,Total,146,244,308,236,s,-6.25%,-1.91%,-18.18%,12.50%
2020,Q2,Rest of State,Total,Rest of State,Tenterfield,Non Strata,146,244,308,236,s,-6.25%,-1.91%,-18.18%,12.50%
2020,Q2,Rest of State,Total,Rest of State,Tweed,Total,460,581,758,630,343,-2.44%,5.55%,-19.86%,-26.08%
2020,Q2,Rest of State,Total,Rest of State,Tweed,Non Strata,550,660,860,731,205,-3.65%,3.77%,-17.67%,-19.92%
2020,Q2,Rest of State,Total,Rest of State,Tweed,Strata,365,459,576,480,138,4.08%,4.91%,-22.91%,-33.65%
2020,Q2,Rest of State,Total,Rest of State,Upper Hunter Shire,Total,269,355,458,358,68,-4.05%,7.58%,74.36%,28.30%
2020,Q2,Rest of State,Total,Rest of State,Upper Hunter Shire,Non Strata,269,355,458,358,68,-4.70%,7.58%,78.95%,28.30%
2020,Q2,Rest of State,Total,Rest of State,Upper Lachlan Shire,Total,345,470,690,539,s,22.08%,27.03%,81.25%,-21.62%
2020,Q2,Rest of State,Total,Rest of State,Upper Lachlan Shire,Non Strata,345,470,690,539,s,22.08%,27.03%,81.25%,-21.62%
2020,Q2,Rest of State,Total,Rest of State,Uralla,Total,235,310,428,334,s,-14.01%,-1.74%,15.00%,64.29%
2020,Q2,Rest of State,Total,Rest of State,Uralla,Non Strata,235,310,428,334,s,-14.01%,-1.74%,15.00%,64.29%
2020,Q2,Rest of State,Total,Rest of State,Wagga Wagga,Total,281,361,500,399,226,0.56%,0.28%,-21.80%,-6.61%
2020,Q2,Rest of State,Total,Rest of State,Wagga Wagga,Non Strata,310,381,503,413,196,2.84%,4.25%,-25.48%,-12.11%
2020,Q2,Rest of State,Total,Rest of State,Wagga Wagga,Strata,213,268,301,312,s,-1.56%,5.94%,15.38%,57.89%
2020,Q2,Rest of State,Total,Rest of State,Walcha,Total,-,-,-,-,-,-,-,-,-
2020,Q2,Rest of State,Total,Rest of State,Walcha,Non Strata,-,-,-,-,-,-,-,-,-
2020,Q2,Rest of State,Total,Rest of State,Walgett,Total,-,-,-,-,-,-,-,-,-
2020,Q2,Rest of State,Total,Rest of State,Walgett,Non Strata,-,-,-,-,-,-,-,-,-
2020,Q2,Rest of State,Total,Rest of State,Warren,Total,-,-,-,-,-,-,-,-,-
2020,Q2,Rest of State,Total,Rest of State,Warren,Non Strata,-,-,-,-,-,-,-,-,-
2020,Q2,Rest of State,Total,Rest of State,Warrumbungle Shire,Total,123,166,206,183,s,10.83%,6.91%,-28.00%,-18.18%
2020,Q2,Rest of State,Total,Rest of State,Warrumbungle Shire,Non Strata,123,166,206,183,s,10.83%,6.91%,-28.00%,-18.18%
2020,Q2,Rest of State,Total,Rest of State,Weddin,Total,-,-,-,-,-,-,-,-,-
2020,Q2,Rest of State,Total,Rest of State,Weddin,Non Strata,-,-,-,-,-,-,-,-,-
2020,Q2,Rest of State,Total,Rest of State,Wentworth,Total,238,275,425,308,s,-24.66%,2.42%,-48.00%,-27.78%
2020,Q2,Rest of State,Total,Rest of State,Wentworth,Non Strata,238,275,425,308,s,-24.66%,2.42%,-48.00%,-27.78%
2020,Q2,Rest of State,Total,Rest of State,Wingecarribee,Total,641,842,1300,1033,218,11.20%,16.51%,9.00%,-1.80%
2020,Q2,Rest of State,Total,Rest of State,Wingecarribee,Non Strata,668,900,1358,1069,200,13.92%,16.13%,14.29%,1.01%
2020,Q2,Rest of State,Total,Rest of State,Wingecarribee,Strata,557,635,705,632,s,9.48%,12.89%,-28.00%,-25.00%
2020,Q2,Rest of State,Total,Rest of State,Yass Valley,Total,525,633,775,668,54,-1.17%,3.69%,45.95%,-21.74%
2020,Q2,Rest of State,Total,Rest of State,Yass Valley,Non Strata,525,633,775,668,54,-1.17%,2.02%,45.95%,-19.40%
2020,Q2,Rest of State,Rest of State,Total,Total,Total,300,430,600,492,"6,477",0.00%,4.88%,-10.37%,-11.27%
2020,Q2,Rest of State,Rest of State,Total,Total,Non Strata,305,440,610,495,"5,710",0.00%,5.01%,-7.02%,-7.90%
2020,Q2,Rest of State,Rest of State,Total,Total,Strata,285,375,520,470,767,-2.60%,-1.06%,-29.31%,-30.27%
2020,Q2,Rest of State,Rest of State,Total,Albury,Total,241,320,430,353,199,1.43%,4.92%,-25.19%,-9.13%
2020,Q2,Rest of State,Rest of State,Total,Albury,Non Strata,262,350,458,379,163,0.86%,4.17%,-24.88%,-4.68%
2020,Q2,Rest of State,Rest of State,Total,Albury,Strata,170,236,288,238,36,9.53%,5.25%,-26.53%,-25.00%
2020,Q2,Rest of State,Rest of State,Total,Armidale Regional,Total,264,330,391,329,91,0.00%,5.60%,7.06%,-15.74%
2020,Q2,Rest of State,Rest of State,Total,Armidale Regional,Non Strata,270,340,393,335,85,2.88%,6.09%,0.00%,-14.14%
2020,Q2,Rest of State,Rest of State,Total,Armidale Regional,Strata,-,-,-,-,-,-,-,-,-
2020,Q2,Rest of State,Rest of State,Total,Ballina,Total,532,640,850,717,123,-2.29%,3.64%,-10.22%,-23.12%
2020,Q2,Rest of State,Rest of State,Total,Ballina,Non Strata,584,718,910,775,92,-1.31%,7.09%,-4.17%,-8.91%
2020,Q2,Rest of State,Rest of State,Total,Ballina,Strata,421,500,659,544,31,-1.96%,-2.34%,-24.39%,-47.46%
2020,Q2,Rest of State,Rest of State,Total,Balranald,Total,-,-,-,-,-,-,-,-,-
2020,Q2,Rest of State,Rest of State,Total,Balranald,Non Strata,-,-,-,-,-,-,-,-,-
2020,Q2,Rest of State,Rest of State,Total,Bathurst Regional,Total,355,445,523,458,135,-0.56%,13.87%,-18.67%,-19.64%
2020,Q2,Rest of State,Rest of State,Total,Bathurst Regional,Non Strata,378,450,530,470,126,-4.76%,9.89%,-13.70%,-19.23%
2020,Q2,Rest of State,Rest of State,Total,Bathurst Regional,Strata,-,-,-,-,-,-,-,-,-
2020,Q2,Rest of State,Rest of State,Total,Bega Valley,Total,370,485,648,518,121,7.78%,6.59%,-15.97%,-30.86%
2020,Q2,Rest of State,Rest of State,Total,Bega Valley,Non Strata,397,527,685,542,103,6.25%,1.84%,-4.63%,-19.53%
2020,Q2,Rest of State,Rest of State,Total,Bega Valley,Strata,296,328,509,379,s,0.77%,-10.27%,-50.00%,-61.70%
2020,Q2,Rest of State,Rest of State,Total,Bellingen,Total,444,523,703,573,36,-13.81%,10.58%,-18.18%,-21.74%
2020,Q2,Rest of State,Rest of State,Total,Bellingen,Non Strata,444,523,703,573,36,-13.81%,6.63%,-10.00%,-7.69%
2020,Q2,Rest of State,Rest of State,Total,Berrigan,Total,146,235,300,230,s,5.86%,30.56%,-27.50%,16.00%
2020,Q2,Rest of State,Rest of State,Total,Berrigan,Non Strata,146,235,300,230,s,4.91%,30.56%,-25.64%,16.00%
2020,Q2,Rest of State,Rest of State,Total,Bland,Total,168,217,291,232,s,-14.90%,35.62%,-46.67%,-5.88%
2020,Q2,Rest of State,Rest of State,Total,Bland,Non Strata,168,217,291,232,s,-14.90%,35.62%,-46.67%,-5.88%
2020,Q2,Rest of State,Rest of State,Total,Blayney,Total,249,330,398,357,s,-7.04%,10.00%,-45.95%,-13.04%
2020,Q2,Rest of State,Rest of State,Total,Blayney,Non Strata,249,330,398,357,s,-7.04%,10.00%,-44.44%,-13.04%
2020,Q2,Rest of State,Rest of State,Total,Bourke,Total,-,-,-,-,-,-,-,-,-
2020,Q2,Rest of State,Rest of State,Total,Bourke,Non Strata,-,-,-,-,-,-,-,-,-
2020,Q2,Rest of State,Rest of State,Total,Brewarrina,Total,-,-,-,-,-,-,-,-,-
2020,Q2,Rest of State,Rest of State,Total,Brewarrina,Non Strata,-,-,-,-,-,-,-,-,-
2020,Q2,Rest of State,Rest of State,Total,Broken Hill,Total,83,130,195,199,61,4.00%,14.29%,-12.86%,-17.57%
2020,Q2,Rest of State,Rest of State,Total,Broken Hill,Non Strata,79,121,156,127,52,-3.20%,6.37%,-25.71%,-29.73%
2020,Q2,Rest of State,Rest of State,Total,Broken Hill,Strata,-,-,-,-,-,-,-,-,-
2020,Q2,Rest of State,Rest of State,Total,Byron,Total,843,1100,1593,1252,111,23.84%,26.44%,-26.97%,-13.95%
2020,Q2,Rest of State,Rest of State,Total,Byron,Non Strata,915,1200,1725,1344,93,21.21%,24.03%,-9.71%,-3.12%
2020,Q2,Rest of State,Rest of State,Total,Byron,Strata,631,720,900,777,s,2.86%,-5.88%,-63.27%,-45.45%
2020,Q2,Rest of State,Rest of State,Total,Cabonne,Total,236,396,536,405,s,6.17%,29.84%,20.00%,-9.09%
2020,Q2,Rest of State,Rest of State,Total,Cabonne,Non Strata,236,396,536,405,s,6.17%,29.84%,20.00%,-9.09%
2020,Q2,Rest of State,Rest of State,Total,Carrathool,Total,-,-,-,-,-,-,-,-,-
2020,Q2,Rest of State,Rest of State,Total,Carrathool,Non Strata,-,-,-,-,-,-,-,-,-
2020,Q2,Rest of State,Rest of State,Total,Central Darling,Total,-,-,-,-,-,-,-,-,-
2020,Q2,Rest of State,Rest of State,Total,Central Darling,Non Strata,-,-,-,-,-,-,-,-,-
2020,Q2,Rest of State,Rest of State,Total,Clarence Valley,Total,310,400,517,429,218,-3.61%,2.56%,-5.22%,-5.22%
2020,Q2,Rest of State,Rest of State,Total,Clarence Valley,Non Strata,320,410,520,441,195,-4.65%,5.40%,-0.51%,-2.50%
2020,Q2,Rest of State,Rest of State,Total,Clarence Valley,Strata,253,335,381,333,s,-8.59%,-18.29%,-32.35%,-23.33%
2020,Q2,Rest of State,Rest of State,Total,Cobar,Total,80,80,133,123,s,-22.71%,-64.44%,5.56%,35.71%
2020,Q2,Rest of State,Rest of State,Total,Cobar,Non Strata,80,80,133,123,s,-22.71%,-64.44%,5.56%,35.71%
2020,Q2,Rest of State,Rest of State,Total,Coffs Harbour,Total,420,520,635,540,209,1.46%,-0.24%,-27.43%,-25.89%
2020,Q2,Rest of State,Rest of State,Total,Coffs Harbour,Non Strata,485,570,669,597,157,3.64%,3.64%,-22.66%,-23.79%
2020,Q2,Rest of State,Rest of State,Total,Coffs Harbour,Strata,319,358,423,370,52,-2.05%,-7.74%,-38.82%,-31.58%
2020,Q2,Rest of State,Rest of State,Total,Coolamon,Total,145,216,279,237,s,-24.87%,20.00%,28.57%,28.57%
2020,Q2,Rest of State,Rest of State,Total,Coolamon,Non Strata,145,216,279,237,s,-24.87%,20.00%,28.57%,28.57%
2020,Q2,Rest of State,Rest of State,Total,Coonamble,Total,-,-,-,-,-,-,-,-,-
2020,Q2,Rest of State,Rest of State,Total,Coonamble,Non Strata,-,-,-,-,-,-,-,-,-
2020,Q2,Rest of State,Rest of State,Total,Gundagai,Total,163,225,305,255,37,-10.89%,-15.81%,-28.85%,-7.50%
2020,Q2,Rest of State,Rest of State,Total,Gundagai,Non Strata,163,225,305,255,37,-17.28%,-16.04%,-24.49%,-5.13%
2020,Q2,Rest of State,Rest of State,Total,Cowra,Total,196,255,292,251,38,-8.93%,-7.27%,2.70%,-38.71%
2020,Q2,Rest of State,Rest of State,Total,Cowra,Non Strata,196,255,292,251,38,-8.93%,-7.27%,2.70%,-38.71%
2020,Q2,Rest of State,Rest of State,Total,Western Plains Regional,Total,300,360,469,379,183,5.88%,2.86%,-2.14%,-1.61%
2020,Q2,Rest of State,Rest of State,Total,Western Plains Regional,Non Strata,300,365,470,383,177,4.78%,2.53%,-0.56%,-2.21%
2020,Q2,Rest of State,Rest of State,Total,Western Plains Regional,Strata,-,-,-,-,-,-,-,-,-
2020,Q2,Rest of State,Rest of State,Total,Dungog,Total,378,558,799,613,34,11.50%,7.99%,25.93%,6.25%
2020,Q2,Rest of State,Rest of State,Total,Dungog,Non Strata,378,558,799,613,34,11.50%,7.99%,25.93%,6.25%
2020,Q2,Rest of State,Rest of State,Total,Edward River,Total,176,230,304,240,42,-6.50%,17.95%,13.51%,100.00%
2020,Q2,Rest of State,Rest of State,Total,Edward River,Non Strata,176,230,304,240,42,-6.50%,17.95%,13.51%,100.00%
2020,Q2,Rest of State,Rest of State,Total,Eurobodalla,Total,414,500,623,524,195,2.46%,7.07%,-8.88%,-17.02%
2020,Q2,Rest of State,Rest of State,Total,Eurobodalla,Non Strata,438,530,634,545,174,1.92%,4.95%,4.19%,-3.87%
2020,Q2,Rest of State,Rest of State,Total,Eurobodalla,Strata,319,350,383,349,s,-2.78%,5.26%,-55.32%,-61.11%
2020,Q2,Rest of State,Rest of State,Total,Federation,Total,229,280,345,287,58,-3.45%,12.00%,-17.14%,-22.67%
2020,Q2,Rest of State,Rest of State,Total,Federation,Non Strata,230,284,350,293,54,-5.33%,5.97%,-5.26%,-14.29%
2020,Q2,Rest of State,Rest of State,Total,Federation,Strata,-,-,-,-,-,-,-,-,-
2020,Q2,Rest of State,Rest of State,Total,Forbes,Total,231,276,386,305,s,-3.07%,10.50%,-20.00%,-42.86%
2020,Q2,Rest of State,Rest of State,Total,Forbes,Non Strata,231,276,386,305,s,-3.07%,10.50%,-20.00%,-42.86%
2020,Q2,Rest of State,Rest of State,Total,Gilgandra,Total,134,160,186,172,s,-11.11%,-25.23%,500.00%,50.00%
2020,Q2,Rest of State,Rest of State,Total,Gilgandra,Non Strata,134,160,186,172,s,-11.11%,-25.23%,500.00%,50.00%
2020,Q2,Rest of State,Rest of State,Total,Glen Innes Severn,Total,163,231,274,243,s,18.59%,8.06%,-21.21%,-27.78%
2020,Q2,Rest of State,Rest of State,Total,Glen Innes Severn,Non Strata,163,231,274,243,s,18.59%,8.06%,-21.21%,-27.78%
2020,Q2,Rest of State,Rest of State,Total,Goulburn Mulwaree,Total,382,470,630,519,129,13.94%,13.66%,21.70%,19.44%
2020,Q2,Rest of State,Rest of State,Total,Goulburn Mulwaree,Non Strata,385,474,630,524,126,11.87%,14.16%,34.04%,20.00%
2020,Q2,Rest of State,Rest of State,Total,Goulburn Mulwaree,Strata,-,-,-,-,-,-,-,-,-
2020,Q2,Rest of State,Rest of State,Total,Greater Hume Shire,Total,203,257,432,315,34,11.52%,28.23%,-12.82%,-5.56%
2020,Q2,Rest of State,Rest of State,Total,Greater Hume Shire,Non Strata,203,257,432,315,34,11.52%,28.23%,-12.82%,-5.56%
2020,Q2,Rest of State,Rest of State,Total,Griffith,Total,263,377,474,379,70,5.80%,3.19%,9.38%,-10.26%
2020,Q2,Rest of State,Rest of State,Total,Griffith,Non Strata,265,391,483,383,68,8.96%,5.87%,9.68%,-9.33%
2020,Q2,Rest of State,Rest of State,Total,Griffith,Strata,-,-,-,-,-,-,-,-,-
2020,Q2,Rest of State,Rest of State,Total,Gunnedah,Total,210,316,415,323,33,-3.07%,-2.02%,-34.00%,-8.33%
2020,Q2,Rest of State,Rest of State,Total,Gunnedah,Non Strata,210,316,415,323,33,-3.07%,-2.02%,-34.00%,-8.33%
2020,Q2,Rest of State,Rest of State,Total,Gwydir,Total,-,-,-,-,-,-,-,-,-
2020,Q2,Rest of State,Rest of State,Total,Gwydir,Non Strata,-,-,-,-,-,-,-,-,-
2020,Q2,Rest of State,Rest of State,Total,Hay,Total,-,-,-,-,-,-,-,-,-
2020,Q2,Rest of State,Rest of State,Total,Hay,Non Strata,-,-,-,-,-,-,-,-,-
2020,Q2,Rest of State,Rest of State,Total,Hilltops,Total,205,300,395,322,83,10.29%,5.26%,38.33%,31.75%
2020,Q2,Rest of State,Rest of State,Total,Hilltops,Non Strata,205,300,395,322,83,10.29%,4.53%,38.33%,36.07%
2020,Q2,Rest of State,Rest of State,Total,Inverell,Total,190,240,343,267,63,-18.37%,-3.03%,43.18%,21.15%
2020,Q2,Rest of State,Rest of State,Total,Inverell,Non Strata,190,240,343,267,63,-18.37%,-3.03%,43.18%,21.15%
2020,Q2,Rest of State,Rest of State,Total,Junee,Total,219,328,375,322,s,8.44%,39.36%,-11.11%,-15.79%
2020,Q2,Rest of State,Rest of State,Total,Junee,Non Strata,219,328,375,322,s,8.44%,39.36%,-11.11%,-15.79%
2020,Q2,Rest of State,Rest of State,Total,Kempsey,Total,285,345,440,372,93,-4.17%,-13.75%,-24.39%,-23.14%
2020,Q2,Rest of State,Rest of State,Total,Kempsey,Non Strata,287,355,450,377,81,-5.59%,0.00%,-22.86%,-3.57%
2020,Q2,Rest of State,Rest of State,Total,Kempsey,Strata,260,325,375,337,s,7.26%,-67.50%,-33.33%,-67.57%
2020,Q2,Rest of State,Rest of State,Total,Kyogle,Total,203,358,472,404,36,5.15%,24.35%,44.00%,38.46%
2020,Q2,Rest of State,Rest of State,Total,Kyogle,Non Strata,203,358,472,404,36,5.15%,24.35%,44.00%,38.46%
2020,Q2,Rest of State,Rest of State,Total,Lachlan,Total,99,136,180,142,s,-6.21%,4.62%,55.56%,7.69%
2020,Q2,Rest of State,Rest of State,Total,Lachlan,Non Strata,99,136,180,142,s,-6.21%,4.62%,55.56%,7.69%
2020,Q2,Rest of State,Rest of State,Total,Leeton,Total,219,274,385,293,39,-2.84%,11.27%,5.41%,-22.00%
2020,Q2,Rest of State,Rest of State,Total,Leeton,Non Strata,231,280,387,298,37,-1.23%,3.70%,2.78%,-9.76%
2020,Q2,Rest of State,Rest of State,Total,Leeton,Strata,-,-,-,-,-,-,-,-,-
2020,Q2,Rest of State,Rest of State,Total,Lismore,Total,350,430,575,489,121,4.88%,8.04%,-31.64%,-32.02%
2020,Q2,Rest of State,Rest of State,Total,Lismore,Non Strata,370,456,589,511,108,5.80%,9.88%,-28.00%,-30.77%
2020,Q2,Rest of State,Rest of State,Total,Lismore,Strata,240,290,380,309,s,-10.77%,-8.37%,-51.85%,-40.91%
2020,Q2,Rest of State,Rest of State,Total,Lithgow,Total,264,335,424,359,68,-4.01%,-6.94%,-5.56%,11.48%
2020,Q2,Rest of State,Rest of State,Total,Lithgow,Non Strata,264,335,424,359,68,-4.01%,-6.94%,-5.56%,11.48%
2020,Q2,Rest of State,Rest of State,Total,Liverpool Plains,Total,158,213,290,220,s,-1.16%,4.94%,-45.45%,-18.18%
2020,Q2,Rest of State,Rest of State,Total,Liverpool Plains,Non Strata,158,213,290,220,s,-1.16%,4.94%,-45.45%,-18.18%
2020,Q2,Rest of State,Rest of State,Total,Lockhart,Total,135,180,303,216,s,0.00%,-17.62%,450.00%,37.50%
2020,Q2,Rest of State,Rest of State,Total,Lockhart,Non Strata,135,180,303,216,s,0.00%,-17.62%,450.00%,37.50%
2020,Q2,Rest of State,Rest of State,Total,Mid-Coast,Total,323,450,585,472,387,2.86%,3.93%,-26.57%,-14.19%
2020,Q2,Rest of State,Rest of State,Total,Mid-Coast,Non Strata,343,469,600,488,333,3.08%,3.08%,-20.90%,-11.67%
2020,Q2,Rest of State,Rest of State,Total,Mid-Coast,Strata,290,340,465,373,54,-11.57%,-4.90%,-49.06%,-27.03%
2020,Q2,Rest of State,Rest of State,Total,Mid-Western Regional,Total,350,440,550,505,127,7.32%,13.11%,7.63%,-7.30%
2020,Q2,Rest of State,Rest of State,Total,Mid-Western Regional,Non Strata,361,440,548,454,110,5.77%,7.32%,-0.90%,-12.70%
2020,Q2,Rest of State,Rest of State,Total,Mid-Western Regional,Strata,322,395,1560,836,s,16.18%,29.08%,142.86%,54.55%
2020,Q2,Rest of State,Rest of State,Total,Moree Plains,Total,99,146,263,181,s,-29.71%,15.94%,-35.48%,-37.50%
2020,Q2,Rest of State,Rest of State,Total,Moree Plains,Non Strata,99,146,263,181,s,-30.22%,15.94%,-33.33%,-37.50%
2020,Q2,Rest of State,Rest of State,Total,Murray River,Total,275,420,537,437,40,7.69%,8.81%,-14.89%,-9.09%
2020,Q2,Rest of State,Rest of State,Total,Murray River,Non Strata,311,446,571,455,36,11.50%,14.36%,-5.26%,-12.20%
2020,Q2,Rest of State,Rest of State,Total,Murray River,Strata,-,-,-,-,-,-,-,-,-
2020,Q2,Rest of State,Rest of State,Total,Murrumbidgee,Total,106,172,240,172,s,-14.25%,-14.25%,-7.69%,71.43%
2020,Q2,Rest of State,Rest of State,Total,Murrumbidgee,Non Strata,106,172,240,172,s,-14.25%,-14.25%,-7.69%,71.43%
2020,Q2,Rest of State,Rest of State,Total,Muswellbrook,Total,250,298,369,319,66,-3.25%,-0.83%,-8.33%,-5.71%
2020,Q2,Rest of State,Rest of State,Total,Muswellbrook,Non Strata,250,310,375,324,61,0.00%,-2.97%,-8.96%,-1.61%
2020,Q2,Rest of State,Rest of State,Total,Muswellbrook,Strata,-,-,-,-,-,-,-,-,-
2020,Q2,Rest of State,Rest of State,Total,Nambucca,Total,323,390,548,441,59,-9.30%,4.00%,-23.38%,1.72%
2020,Q2,Rest of State,Rest of State,Total,Nambucca,Non Strata,335,413,563,459,54,-5.17%,8.55%,-25.00%,0.00%
2020,Q2,Rest of State,Rest of State,Total,Nambucca,Strata,-,-,-,-,-,-,-,-,-
2020,Q2,Rest of State,Rest of State,Total,Narrabri,Total,151,243,377,265,34,21.25%,-6.73%,25.93%,61.90%
2020,Q2,Rest of State,Rest of State,Total,Narrabri,Non Strata,151,243,377,265,34,21.25%,-6.73%,25.93%,61.90%
2020,Q2,Rest of State,Rest of State,Total,Narrandera,Total,113,135,220,168,s,5.66%,2.08%,5.26%,33.33%
2020,Q2,Rest of State,Rest of State,Total,Narrandera,Non Strata,113,135,220,168,s,5.66%,2.08%,5.26%,33.33%
2020,Q2,Rest of State,Rest of State,Total,Narromine,Total,158,224,275,227,s,-25.33%,0.11%,35.71%,18.75%
2020,Q2,Rest of State,Rest of State,Total,Narromine,Non Strata,158,224,275,227,s,-25.33%,0.11%,35.71%,18.75%
2020,Q2,Rest of State,Rest of State,Total,Oberon,Total,352,425,520,458,s,-1.73%,22.83%,30.00%,-35.00%
2020,Q2,Rest of State,Rest of State,Total,Oberon,Non Strata,352,425,520,458,s,-1.73%,22.83%,30.00%,-35.00%
2020,Q2,Rest of State,Rest of State,Total,Orange,Total,356,430,534,449,162,-1.26%,5.53%,-0.61%,-18.59%
2020,Q2,Rest of State,Rest of State,Total,Orange,Non Strata,379,435,540,464,150,-1.69%,4.69%,-3.23%,-16.67%
2020,Q2,Rest of State,Rest of State,Total,Orange,Strata,230,245,280,262,s,-12.81%,-15.81%,50.00%,-36.84%
2020,Q2,Rest of State,Rest of State,Total,Parkes,Total,218,280,333,285,35,-7.44%,7.69%,-23.91%,-45.31%
2020,Q2,Rest of State,Rest of State,Total,Parkes,Non Strata,218,280,333,285,35,-7.44%,7.69%,-23.91%,-45.31%
2020,Q2,Rest of State,Rest of State,Total,Port Macquarie-Hastings,Total,440,545,635,568,293,0.93%,7.92%,-21.45%,-3.93%
2020,Q2,Rest of State,Rest of State,Total,Port Macquarie-Hastings,Non Strata,475,571,665,590,230,-0.13%,5.65%,-18.44%,4.55%
2020,Q2,Rest of State,Rest of State,Total,Port Macquarie-Hastings,Strata,376,425,527,485,63,-2.75%,9.68%,-30.77%,-25.88%
2020,Q2,Rest of State,Rest of State,Total,Queanbeyan-Palerang Regional,Total,474,648,871,781,264,8.10%,20.05%,6.88%,4.35%
2020,Q2,Rest of State,Rest of State,Total,Queanbeyan-Palerang Regional,Non Strata,595,694,870,732,185,0.95%,8.44%,3.93%,4.52%
