Year,Quarter,GMR (Greater Metropolitan Region),Greater Sydney,Rings,Local Government Areas (LGAs),DwellingType,"First Quartile Sales Price
$'000s","Median Sales Price
$'000s","Third Quartile Sales Price
'000s","Mean Sales Price
$'000s","Sales
No.",Qtly change in Median,Annual change in Median,Qtly change in Count,Annual change in Count
2019,Q4,Rest of State,Total,Rest of State,Muswellbrook,Strata,-,-,-,-,-,-,-,-,-
2019,Q4,Rest of State,Total,Rest of State,Nambucca,Total,370,450,550,467,70,7.14%,15.38%,-10.26%,-29.29%
2019,Q4,Rest of State,Total,Rest of State,Nambucca,Non Strata,378,465,559,482,63,4.49%,15.53%,-8.70%,-31.52%
2019,Q4,Rest of State,Total,Rest of State,Nambucca,Strata,-,-,-,-,-,-,-,-,-
2019,Q4,Rest of State,Total,Rest of State,Narrabri,Total,231,325,370,292,s,4.67%,32.65%,-41.18%,-48.72%
2019,Q4,Rest of State,Total,Rest of State,Narrabri,Non Strata,235,330,370,301,s,6.28%,34.69%,-44.12%,-51.28%
2019,Q4,Rest of State,Total,Rest of State,Narrabri,Strata,-,-,-,-,-,-,-,-,-
2019,Q4,Rest of State,Total,Rest of State,Narrandera,Total,111,150,210,174,s,-19.79%,-23.08%,-24.00%,-44.12%
2019,Q4,Rest of State,Total,Rest of State,Narrandera,Non Strata,111,150,210,174,s,-19.79%,-23.08%,-24.00%,-44.12%
2019,Q4,Rest of State,Total,Rest of State,Narromine,Total,215,250,530,344,s,8.07%,3.09%,257.14%,4.17%
2019,Q4,Rest of State,Total,Rest of State,Narromine,Non Strata,215,250,530,344,s,8.07%,3.09%,257.14%,4.17%
2019,Q4,Rest of State,Total,Rest of State,Oberon,Total,290,338,415,393,s,-14.43%,-17.06%,4.55%,15.00%
2019,Q4,Rest of State,Total,Rest of State,Oberon,Non Strata,290,338,415,393,s,-14.43%,-17.06%,4.55%,15.00%
2019,Q4,Rest of State,Total,Rest of State,Orange,Total,350,419,500,435,225,1.58%,0.36%,10.29%,11.39%
2019,Q4,Rest of State,Total,Rest of State,Orange,Non Strata,374,426,514,453,202,1.55%,-1.05%,12.85%,8.60%
2019,Q4,Rest of State,Total,Rest of State,Orange,Strata,243,277,303,278,s,1.09%,1.09%,-8.00%,43.75%
2019,Q4,Rest of State,Total,Rest of State,Parkes,Total,230,270,331,286,63,20.00%,5.88%,3.28%,-35.05%
2019,Q4,Rest of State,Total,Rest of State,Parkes,Non Strata,230,270,331,286,63,20.00%,5.88%,3.28%,-30.77%
2019,Q4,Rest of State,Total,Rest of State,Port Macquarie-Hastings,Total,430,533,665,564,366,2.40%,1.91%,-7.11%,3.68%
2019,Q4,Rest of State,Total,Rest of State,Port Macquarie-Hastings,Non Strata,495,570,720,611,284,1.33%,0.53%,-1.73%,5.19%
2019,Q4,Rest of State,Total,Rest of State,Port Macquarie-Hastings,Strata,337,390,440,400,82,-3.94%,0.00%,-21.90%,-1.20%
2019,Q4,Rest of State,Total,Rest of State,Queanbeyan-Palerang Regional,Total,444,613,778,623,291,16.21%,13.94%,16.87%,3.19%
2019,Q4,Rest of State,Total,Rest of State,Queanbeyan-Palerang Regional,Non Strata,579,700,852,734,206,7.69%,7.69%,27.16%,7.85%
2019,Q4,Rest of State,Total,Rest of State,Queanbeyan-Palerang Regional,Strata,250,360,426,355,85,9.09%,4.35%,-2.30%,-6.59%
2019,Q4,Rest of State,Total,Rest of State,Richmond Valley,Total,265,310,476,367,83,-12.43%,-6.06%,12.16%,-12.63%
2019,Q4,Rest of State,Total,Rest of State,Richmond Valley,Non Strata,265,310,480,371,77,-10.40%,-6.06%,20.31%,-11.49%
2019,Q4,Rest of State,Total,Rest of State,Richmond Valley,Strata,-,-,-,-,-,-,-,-,-
2019,Q4,Rest of State,Total,Rest of State,Shoalhaven,Total,440,540,700,596,542,2.86%,0.93%,16.06%,19.91%
2019,Q4,Rest of State,Total,Rest of State,Shoalhaven,Non Strata,450,557,710,608,495,3.72%,1.27%,14.85%,20.44%
2019,Q4,Rest of State,Total,Rest of State,Shoalhaven,Strata,378,435,511,467,47,-7.94%,-4.40%,30.56%,14.63%
2019,Q4,Rest of State,Total,Rest of State,Singleton,Total,394,503,659,538,114,24.07%,22.00%,2.70%,3.64%
2019,Q4,Rest of State,Total,Rest of State,Singleton,Non Strata,411,513,673,552,108,19.74%,19.20%,4.90%,9.10%
2019,Q4,Rest of State,Total,Rest of State,Singleton,Strata,-,-,-,-,-,-,-,-,-
2019,Q4,Rest of State,Total,Rest of State,Snowy Monaro Regional,Total,265,360,543,407,97,12.50%,-5.88%,2.11%,-17.09%
2019,Q4,Rest of State,Total,Rest of State,Snowy Monaro Regional,Non Strata,280,360,585,426,76,9.09%,-4.00%,0.00%,-14.61%
2019,Q4,Rest of State,Total,Rest of State,Snowy Monaro Regional,Strata,200,360,400,338,s,63.64%,-9.43%,10.53%,-25.00%
2019,Q4,Rest of State,Total,Rest of State,Snowy Valleys,Total,224,290,348,300,54,9.64%,22.11%,-20.59%,-25.00%
2019,Q4,Rest of State,Total,Rest of State,Snowy Valleys,Non Strata,224,290,348,300,54,13.73%,22.11%,-16.92%,-25.00%
2019,Q4,Rest of State,Total,Rest of State,Tamworth Regional,Total,260,335,433,355,228,3.47%,1.52%,11.76%,-2.56%
2019,Q4,Rest of State,Total,Rest of State,Tamworth Regional,Non Strata,265,341,441,363,212,4.13%,-0.44%,8.72%,-0.47%
2019,Q4,Rest of State,Total,Rest of State,Tamworth Regional,Strata,219,270,298,255,s,0.00%,20.54%,77.78%,-23.81%
2019,Q4,Rest of State,Total,Rest of State,Temora,Total,273,295,380,322,s,0.00%,-11.94%,-26.67%,-59.26%
2019,Q4,Rest of State,Total,Rest of State,Temora,Non Strata,273,295,380,322,s,0.00%,-11.94%,-26.67%,-59.26%
2019,Q4,Rest of State,Total,Rest of State,Tenterfield,Total,207,235,296,253,s,4.68%,-9.62%,-57.14%,-63.64%
2019,Q4,Rest of State,Total,Rest of State,Tenterfield,Non Strata,207,235,296,253,s,4.68%,-6.00%,-57.14%,-55.56%
2019,Q4,Rest of State,Total,Rest of State,Tweed,Total,447,585,755,624,525,4.46%,0.86%,5.21%,16.93%
2019,Q4,Rest of State,Total,Rest of State,Tweed,Non Strata,570,685,880,749,289,6.20%,3.55%,0.70%,8.65%
2019,Q4,Rest of State,Total,Rest of State,Tweed,Strata,355,450,579,470,236,0.50%,4.65%,11.32%,28.96%
2019,Q4,Rest of State,Total,Rest of State,Upper Hunter Shire,Total,275,350,430,363,61,7.28%,25.00%,52.50%,10.91%
2019,Q4,Rest of State,Total,Rest of State,Upper Hunter Shire,Non Strata,275,363,450,367,58,9.02%,18.85%,48.72%,11.54%
2019,Q4,Rest of State,Total,Rest of State,Upper Hunter Shire,Strata,-,-,-,-,-,-,-,-,-
2019,Q4,Rest of State,Total,Rest of State,Upper Lachlan Shire,Total,306,398,569,431,s,-15.43%,13.57%,-21.74%,-48.57%
2019,Q4,Rest of State,Total,Rest of State,Upper Lachlan Shire,Non Strata,306,398,569,431,s,-15.43%,13.57%,-21.74%,-48.57%
2019,Q4,Rest of State,Total,Rest of State,Uralla,Total,300,400,445,372,s,37.93%,4.58%,-43.48%,-27.78%
2019,Q4,Rest of State,Total,Rest of State,Uralla,Non Strata,300,400,445,372,s,37.93%,4.58%,-43.48%,-27.78%
2019,Q4,Rest of State,Total,Rest of State,Wagga Wagga,Total,292,369,453,396,295,5.43%,2.50%,9.67%,-9.23%
2019,Q4,Rest of State,Total,Rest of State,Wagga Wagga,Non Strata,305,380,464,409,263,6.27%,2.33%,5.62%,-10.54%
2019,Q4,Rest of State,Total,Rest of State,Wagga Wagga,Strata,257,291,340,290,32,7.59%,9.62%,60.00%,3.23%
2019,Q4,Rest of State,Total,Rest of State,Walcha,Total,-,-,-,-,-,-,-,-,-
2019,Q4,Rest of State,Total,Rest of State,Walcha,Non Strata,-,-,-,-,-,-,-,-,-
2019,Q4,Rest of State,Total,Rest of State,Walgett,Total,-,-,-,-,-,-,-,-,-
2019,Q4,Rest of State,Total,Rest of State,Walgett,Non Strata,-,-,-,-,-,-,-,-,-
2019,Q4,Rest of State,Total,Rest of State,Warren,Total,-,-,-,-,-,-,-,-,-
2019,Q4,Rest of State,Total,Rest of State,Warren,Non Strata,-,-,-,-,-,-,-,-,-
2019,Q4,Rest of State,Total,Rest of State,Warrumbungle Shire,Total,86,133,201,149,36,11.04%,-13.19%,71.43%,0.00%
2019,Q4,Rest of State,Total,Rest of State,Warrumbungle Shire,Non Strata,86,133,201,149,36,11.04%,-13.19%,71.43%,0.00%
2019,Q4,Rest of State,Total,Rest of State,Weddin,Total,131,156,243,183,s,-33.08%,0.81%,20.00%,33.33%
2019,Q4,Rest of State,Total,Rest of State,Weddin,Non Strata,131,156,243,183,s,-33.08%,0.81%,20.00%,33.33%
2019,Q4,Rest of State,Total,Rest of State,Wentworth,Total,202,265,348,310,s,-14.52%,8.16%,3.45%,3.45%
2019,Q4,Rest of State,Total,Rest of State,Wentworth,Non Strata,202,265,348,310,s,-7.02%,8.20%,20.00%,3.50%
2019,Q4,Rest of State,Total,Rest of State,Wingecarribee,Total,625,800,"1,165",912,250,0.00%,1.59%,6.38%,20.19%
2019,Q4,Rest of State,Total,Rest of State,Wingecarribee,Non Strata,646,858,"1,210",951,214,3.31%,7.19%,0.47%,15.05%
2019,Q4,Rest of State,Total,Rest of State,Wingecarribee,Strata,533,623,780,681,36,-0.80%,-0.80%,63.64%,63.64%
2019,Q4,Rest of State,Total,Rest of State,Yass Valley,Total,445,613,860,664,54,-12.62%,5.60%,0.00%,-25.00%
2019,Q4,Rest of State,Total,Rest of State,Yass Valley,Non Strata,445,613,860,664,54,-12.62%,5.60%,0.00%,-25.00%
2019,Q4,Rest of State,Rest of State,Total,Total,Total,312,430,600,480,7756,2.38%,6.17%,2.95%,-4.52%
2019,Q4,Rest of State,Rest of State,Total,Total,Non Strata,320,445,620,492,6568,3.79%,7.23%,2.59%,-5.66%
2019,Q4,Rest of State,Rest of State,Total,Total,Strata,293,378,500,416,1188,-0.46%,5.07%,4.95%,2.33%
2019,Q4,Rest of State,Rest of State,Total,Albury,Total,275,370,470,382,262,16.08%,21.31%,3.97%,-0.38%
2019,Q4,Rest of State,Rest of State,Total,Albury,Non Strata,309,387,491,414,215,16.39%,9.01%,10.26%,-0.46%
2019,Q4,Rest of State,Rest of State,Total,Albury,Strata,173,200,259,237,47,-13.04%,-5.66%,-17.54%,0.00%
2019,Q4,Rest of State,Rest of State,Total,Armidale Regional,Total,265,338,425,363,81,0.00%,-3.23%,-19.00%,-37.69%
2019,Q4,Rest of State,Rest of State,Total,Armidale Regional,Non Strata,272,341,423,360,70,-1.23%,-4.01%,-23.08%,-40.17%
2019,Q4,Rest of State,Rest of State,Total,Armidale Regional,Strata,233,298,600,383,s,21.43%,49.50%,22.22%,-15.38%
2019,Q4,Rest of State,Rest of State,Total,Ballina,Total,525,630,788,682,182,-1.41%,2.44%,12.35%,-1.62%
2019,Q4,Rest of State,Rest of State,Total,Ballina,Non Strata,585,693,860,758,114,-0.36%,3.90%,5.60%,-6.60%
2019,Q4,Rest of State,Rest of State,Total,Ballina,Strata,425,535,681,555,68,5.31%,13.80%,25.90%,7.90%
2019,Q4,Rest of State,Rest of State,Total,Balranald,Total,-,-,-,-,-,-,-,-,-
2019,Q4,Rest of State,Rest of State,Total,Balranald,Non Strata,-,-,-,-,-,-,-,-,-
2019,Q4,Rest of State,Rest of State,Total,Bathurst Regional,Total,349,420,490,435,170,-3.45%,-4.55%,-2.86%,-7.61%
2019,Q4,Rest of State,Rest of State,Total,Bathurst Regional,Non Strata,350,430,495,442,161,-4.23%,-4.92%,-1.23%,-4.17%
2019,Q4,Rest of State,Rest of State,Total,Bathurst Regional,Strata,-,-,-,-,-,-,-,-,-
2019,Q4,Rest of State,Rest of State,Total,Bega Valley,Total,328,460,596,478,163,-5.54%,-1.71%,-1.21%,-10.93%
2019,Q4,Rest of State,Rest of State,Total,Bega Valley,Non Strata,435,543,655,551,104,-1.81%,8.72%,-11.86%,-18.11%
2019,Q4,Rest of State,Rest of State,Total,Bega Valley,Strata,268,315,434,350,59,-3.08%,-3.08%,25.53%,5.36%
2019,Q4,Rest of State,Rest of State,Total,Bellingen,Total,461,636,750,626,42,9.23%,22.95%,20.00%,-12.50%
2019,Q4,Rest of State,Rest of State,Total,Bellingen,Non Strata,461,636,750,626,42,9.23%,16.21%,20.00%,-6.67%
2019,Q4,Rest of State,Rest of State,Total,Berrigan,Total,166,253,341,261,48,7.55%,13.34%,65.52%,23.08%
2019,Q4,Rest of State,Rest of State,Total,Berrigan,Non Strata,175,255,345,271,45,8.51%,14.35%,55.17%,15.38%
2019,Q4,Rest of State,Rest of State,Total,Berrigan,Strata,-,-,-,-,-,-,-,-,-
2019,Q4,Rest of State,Rest of State,Total,Bland,Total,178,245,314,245,s,16.67%,63.33%,63.64%,-18.18%
2019,Q4,Rest of State,Rest of State,Total,Bland,Non Strata,178,245,314,245,s,16.67%,63.33%,63.64%,-18.18%
2019,Q4,Rest of State,Rest of State,Total,Blayney,Total,291,355,426,362,s,-2.88%,-0.84%,23.81%,4.00%
2019,Q4,Rest of State,Rest of State,Total,Blayney,Non Strata,310,365,431,368,s,-0.14%,1.96%,14.29%,-4.00%
2019,Q4,Rest of State,Rest of State,Total,Blayney,Strata,-,-,-,-,-,-,-,-,-
2019,Q4,Rest of State,Rest of State,Total,Bogan,Total,-,-,-,-,-,-,-,-,-
2019,Q4,Rest of State,Rest of State,Total,Bogan,Non Strata,-,-,-,-,-,-,-,-,-
2019,Q4,Rest of State,Rest of State,Total,Brewarrina,Total,-,-,-,-,-,-,-,-,-
2019,Q4,Rest of State,Rest of State,Total,Brewarrina,Non Strata,-,-,-,-,-,-,-,-,-
2019,Q4,Rest of State,Rest of State,Total,Broken Hill,Total,65,113,176,125,60,-21.05%,-11.42%,-11.76%,-26.83%
2019,Q4,Rest of State,Rest of State,Total,Broken Hill,Non Strata,65,113,176,125,60,-21.05%,-11.42%,-11.76%,-26.83%
2019,Q4,Rest of State,Rest of State,Total,Byron,Total,700,850,"1,173",990,159,-2.86%,-3.90%,0.00%,20.45%
2019,Q4,Rest of State,Rest of State,Total,Byron,Non Strata,743,950,"1,390","1,100",107,-3.55%,3.83%,-10.08%,11.46%
2019,Q4,Rest of State,Rest of State,Total,Byron,Strata,612,730,829,764,52,7.51%,-3.31%,30.00%,44.44%
2019,Q4,Rest of State,Rest of State,Total,Cabonne,Total,265,395,540,430,37,12.86%,16.18%,5.71%,-2.63%
2019,Q4,Rest of State,Rest of State,Total,Cabonne,Non Strata,265,395,540,430,37,12.86%,16.18%,5.71%,-2.63%
2019,Q4,Rest of State,Rest of State,Total,Carrathool,Total,103,120,267,192,s,-15.79%,-33.33%,150.00%,66.67%
2019,Q4,Rest of State,Rest of State,Total,Carrathool,Non Strata,103,120,267,192,s,-15.79%,-33.33%,150.00%,66.67%
2019,Q4,Rest of State,Rest of State,Total,Central Darling,Total,-,-,-,-,-,-,-,-,-
2019,Q4,Rest of State,Rest of State,Total,Central Darling,Non Strata,-,-,-,-,-,-,-,-,-
2019,Q4,Rest of State,Rest of State,Total,Clarence Valley,Total,323,410,520,435,215,4.59%,11.11%,-8.12%,-16.02%
2019,Q4,Rest of State,Rest of State,Total,Clarence Valley,Non Strata,328,418,520,442,190,5.83%,11.33%,-12.04%,-15.18%
2019,Q4,Rest of State,Rest of State,Total,Clarence Valley,Strata,295,340,460,382,s,10.21%,0.15%,38.89%,-21.87%
2019,Q4,Rest of State,Rest of State,Total,Cobar,Total,-,-,-,-,-,-,-,-,-
2019,Q4,Rest of State,Rest of State,Total,Cobar,Non Strata,-,-,-,-,-,-,-,-,-
2019,Q4,Rest of State,Rest of State,Total,Coffs Harbour,Total,404,485,627,522,315,-2.51%,-3.00%,5.00%,-1.25%
2019,Q4,Rest of State,Rest of State,Total,Coffs Harbour,Non Strata,445,550,665,575,215,2.80%,-0.90%,1.42%,-6.11%
2019,Q4,Rest of State,Rest of State,Total,Coffs Harbour,Strata,318,372,456,408,100,-5.35%,1.36%,13.64%,11.11%
2019,Q4,Rest of State,Rest of State,Total,Coolamon,Total,115,213,288,218,s,-9.19%,-14.31%,60.00%,-30.43%
2019,Q4,Rest of State,Rest of State,Total,Coolamon,Non Strata,115,213,288,218,s,-9.19%,-14.31%,60.00%,-30.43%
2019,Q4,Rest of State,Rest of State,Total,Coonamble,Total,-,-,-,-,-,-,-,-,-
2019,Q4,Rest of State,Rest of State,Total,Coonamble,Non Strata,-,-,-,-,-,-,-,-,-
2019,Q4,Rest of State,Rest of State,Total,Gundagai,Total,193,260,307,266,47,26.06%,15.56%,11.90%,0.00%
2019,Q4,Rest of State,Rest of State,Total,Gundagai,Non Strata,189,261,320,267,46,26.55%,16.00%,9.50%,-2.10%
2019,Q4,Rest of State,Rest of State,Total,Gundagai,Strata,-,-,-,-,-,-,-,-,-
2019,Q4,Rest of State,Rest of State,Total,Cowra,Total,200,260,360,292,53,0.00%,-7.14%,29.27%,-5.36%
2019,Q4,Rest of State,Rest of State,Total,Cowra,Non Strata,200,260,360,292,53,0.00%,-5.45%,29.27%,3.92%
2019,Q4,Rest of State,Rest of State,Total,Western Plains Regional,Total,270,325,420,349,185,-1.37%,-5.80%,-8.42%,-14.35%
2019,Q4,Rest of State,Rest of State,Total,Western Plains Regional,Non Strata,275,330,426,353,172,0.00%,-5.04%,-13.13%,-18.48%
2019,Q4,Rest of State,Rest of State,Total,Western Plains Regional,Strata,253,287,310,293,s,11.03%,24.78%,225.00%,160.00%
2019,Q4,Rest of State,Rest of State,Total,Dungog,Total,314,403,679,507,32,-8.52%,-12.02%,-3.03%,-5.88%
2019,Q4,Rest of State,Rest of State,Total,Dungog,Non Strata,314,403,679,507,32,-8.52%,-12.02%,-3.03%,-5.88%
2019,Q4,Rest of State,Rest of State,Total,Edward River,Total,210,241,326,264,s,13.29%,28.40%,-12.50%,-33.33%
2019,Q4,Rest of State,Rest of State,Total,Edward River,Non Strata,214,250,329,275,s,17.53%,31.45%,-18.75%,-36.59%
2019,Q4,Rest of State,Rest of State,Total,Edward River,Strata,-,-,-,-,-,-,-,-,-
2019,Q4,Rest of State,Rest of State,Total,Eurobodalla,Total,411,515,639,535,257,8.42%,7.74%,7.98%,10.30%
2019,Q4,Rest of State,Rest of State,Total,Eurobodalla,Non Strata,455,550,671,572,209,12.24%,6.80%,3.47%,17.42%
2019,Q4,Rest of State,Rest of State,Total,Eurobodalla,Strata,290,375,455,373,48,5.63%,7.30%,33.33%,-12.73%
2019,Q4,Rest of State,Rest of State,Total,Federation,Total,214,265,330,277,68,2.91%,2.42%,30.77%,0.00%
2019,Q4,Rest of State,Rest of State,Total,Federation,Non Strata,228,275,342,291,58,5.77%,2.61%,26.09%,1.75%
2019,Q4,Rest of State,Rest of State,Total,Federation,Strata,-,-,-,-,-,-,-,-,-
2019,Q4,Rest of State,Rest of State,Total,Forbes,Total,220,286,370,303,37,14.40%,5.93%,0.00%,-27.45%
2019,Q4,Rest of State,Rest of State,Total,Forbes,Non Strata,220,286,370,303,37,14.40%,5.90%,2.80%,-27.50%
2019,Q4,Rest of State,Rest of State,Total,Gilgandra,Total,-,-,-,-,-,-,-,-,-
2019,Q4,Rest of State,Rest of State,Total,Gilgandra,Non Strata,-,-,-,-,-,-,-,-,-
2019,Q4,Rest of State,Rest of State,Total,Glen Innes Severn,Total,145,165,225,179,s,-4.35%,-21.43%,3.57%,-3.33%
2019,Q4,Rest of State,Rest of State,Total,Glen Innes Severn,Non Strata,145,165,225,179,s,-4.35%,-21.43%,3.57%,-3.33%
2019,Q4,Rest of State,Rest of State,Total,Goulburn Mulwaree,Total,359,433,536,459,108,-2.26%,4.85%,-6.90%,-8.47%
2019,Q4,Rest of State,Rest of State,Total,Goulburn Mulwaree,Non Strata,360,437,540,465,101,-2.89%,5.94%,0.00%,-12.93%
2019,Q4,Rest of State,Rest of State,Total,Goulburn Mulwaree,Strata,-,-,-,-,-,-,-,-,-
2019,Q4,Rest of State,Rest of State,Total,Greater Hume Shire,Total,165,235,330,255,37,5.62%,-2.08%,-2.63%,-19.57%
2019,Q4,Rest of State,Rest of State,Total,Greater Hume Shire,Non Strata,165,235,330,255,37,5.62%,-2.08%,-2.63%,-19.57%
2019,Q4,Rest of State,Rest of State,Total,Griffith,Total,329,383,500,419,93,12.50%,9.29%,13.41%,-16.22%
2019,Q4,Rest of State,Rest of State,Total,Griffith,Non Strata,330,400,500,427,88,16.96%,14.29%,11.39%,-16.98%
2019,Q4,Rest of State,Rest of State,Total,Griffith,Strata,-,-,-,-,-,-,-,-,-
2019,Q4,Rest of State,Rest of State,Total,Gunnedah,Total,253,295,378,325,38,-7.81%,-6.35%,-29.63%,-19.15%
2019,Q4,Rest of State,Rest of State,Total,Gunnedah,Non Strata,255,325,389,331,35,1.56%,3.17%,-35.19%,-25.53%
2019,Q4,Rest of State,Rest of State,Total,Gunnedah,Strata,-,-,-,-,-,-,-,-,-
2019,Q4,Rest of State,Rest of State,Total,Gwydir,Total,-,-,-,-,-,-,-,-,-
2019,Q4,Rest of State,Rest of State,Total,Gwydir,Non Strata,-,-,-,-,-,-,-,-,-
2019,Q4,Rest of State,Rest of State,Total,Hay,Total,59,142,168,113,s,-29.25%,17.92%,55.56%,0.00%
2019,Q4,Rest of State,Rest of State,Total,Hay,Non Strata,59,142,168,113,s,-29.25%,17.92%,55.56%,0.00%
2019,Q4,Rest of State,Rest of State,Total,Hilltops,Total,214,260,336,288,71,0.97%,-4.15%,69.05%,-13.41%
2019,Q4,Rest of State,Rest of State,Total,Hilltops,Non Strata,214,260,336,288,71,-0.76%,-4.15%,77.50%,-13.41%
2019,Q4,Rest of State,Rest of State,Total,Inverell,Total,211,283,345,276,38,-7.38%,8.13%,31.03%,-32.14%
2019,Q4,Rest of State,Rest of State,Total,Inverell,Non Strata,211,283,345,276,38,-7.38%,8.13%,31.03%,-32.14%
2019,Q4,Rest of State,Rest of State,Total,Junee,Total,206,246,325,266,s,-6.20%,1.97%,0.00%,28.57%
2019,Q4,Rest of State,Rest of State,Total,Junee,Non Strata,206,246,325,266,s,-6.20%,1.97%,0.00%,28.57%
2019,Q4,Rest of State,Rest of State,Total,Kempsey,Total,290,361,484,400,100,6.18%,5.25%,-28.06%,-21.26%
2019,Q4,Rest of State,Rest of State,Total,Kempsey,Non Strata,290,368,506,408,90,-4.79%,5.00%,-17.43%,-22.41%
2019,Q4,Rest of State,Rest of State,Total,Kempsey,Strata,-,-,-,-,-,-,-,-,-
2019,Q4,Rest of State,Rest of State,Total,Kyogle,Total,239,305,368,312,34,-11.74%,-13.00%,-12.80%,-15.00%
2019,Q4,Rest of State,Rest of State,Total,Kyogle,Non Strata,230,304,370,310,33,-11.88%,-13.14%,-15.38%,-17.50%
2019,Q4,Rest of State,Rest of State,Total,Kyogle,Strata,-,-,-,-,-,-,-,-,-
2019,Q4,Rest of State,Rest of State,Total,Lachlan,Total,-,-,-,-,-,-,-,-,-
2019,Q4,Rest of State,Rest of State,Total,Lachlan,Non Strata,-,-,-,-,-,-,-,-,-
2019,Q4,Rest of State,Rest of State,Total,Leeton,Total,176,250,330,247,37,15.21%,14.20%,-11.90%,-38.30%
2019,Q4,Rest of State,Rest of State,Total,Leeton,Non Strata,178,250,333,249,36,1.01%,12.11%,0.00%,-33.33%
2019,Q4,Rest of State,Rest of State,Total,Leeton,Strata,-,-,-,-,-,-,-,-,-
2019,Q4,Rest of State,Rest of State,Total,Lismore,Total,340,411,560,466,174,3.07%,0.30%,13.73%,-5.43%
2019,Q4,Rest of State,Rest of State,Total,Lismore,Non Strata,352,440,579,484,156,3.53%,6.02%,19.08%,-3.11%
2019,Q4,Rest of State,Rest of State,Total,Lismore,Strata,261,315,353,313,s,6.51%,-1.87%,-18.18%,-21.74%
2019,Q4,Rest of State,Rest of State,Total,Lithgow,Total,297,361,489,431,70,7.84%,7.84%,2.94%,-14.63%
2019,Q4,Rest of State,Rest of State,Total,Lithgow,Non Strata,297,361,489,431,70,7.84%,11.15%,2.94%,-9.09%
2019,Q4,Rest of State,Rest of State,Total,Liverpool Plains,Total,150,210,255,227,s,0.00%,-10.64%,8.70%,47.06%
2019,Q4,Rest of State,Rest of State,Total,Liverpool Plains,Non Strata,150,210,255,227,s,0.00%,-10.64%,8.70%,47.06%
2019,Q4,Rest of State,Rest of State,Total,Lockhart,Total,-,-,-,-,-,-,-,-,-
2019,Q4,Rest of State,Rest of State,Total,Lockhart,Non Strata,-,-,-,-,-,-,-,-,-
2019,Q4,Rest of State,Rest of State,Total,Mid-Coast,Total,335,425,579,462,485,-3.41%,3.66%,-2.22%,6.59%
2019,Q4,Rest of State,Rest of State,Total,Mid-Coast,Non Strata,345,450,601,479,400,-2.17%,7.14%,0.50%,10.19%
2019,Q4,Rest of State,Rest of State,Total,Mid-Coast,Strata,315,365,435,381,85,1.81%,2.10%,-13.27%,-7.61%
2019,Q4,Rest of State,Rest of State,Total,Mid-Western Regional,Total,329,420,515,418,113,5.00%,12.30%,-9.60%,-24.67%
2019,Q4,Rest of State,Rest of State,Total,Mid-Western Regional,Non Strata,342,422,525,422,109,2.53%,10.50%,-9.17%,-23.24%
2019,Q4,Rest of State,Rest of State,Total,Mid-Western Regional,Strata,-,-,-,-,-,-,-,-,-
2019,Q4,Rest of State,Rest of State,Total,Moree Plains,Total,104,190,315,203,s,26.67%,-36.67%,-20.59%,-18.18%
2019,Q4,Rest of State,Rest of State,Total,Moree Plains,Non Strata,104,190,315,203,s,26.67%,-36.67%,-20.59%,-18.18%
2019,Q4,Rest of State,Rest of State,Total,Murray River,Total,269,351,446,372,38,-2.64%,26.08%,-30.91%,-41.54%
2019,Q4,Rest of State,Rest of State,Total,Murray River,Non Strata,271,365,450,380,36,-8.18%,13.18%,-25.00%,-30.77%
2019,Q4,Rest of State,Rest of State,Total,Murray River,Strata,-,-,-,-,-,-,-,-,-
2019,Q4,Rest of State,Rest of State,Total,Murrumbidgee,Total,-,-,-,-,-,-,-,-,-
2019,Q4,Rest of State,Rest of State,Total,Murrumbidgee,Non Strata,-,-,-,-,-,-,-,-,-
2019,Q4,Rest of State,Rest of State,Total,Muswellbrook,Total,255,310,385,328,73,3.33%,0.00%,21.67%,8.96%
2019,Q4,Rest of State,Rest of State,Total,Muswellbrook,Non Strata,254,310,385,329,72,2.48%,0.00%,24.14%,18.03%
2019,Q4,Rest of State,Rest of State,Total,Muswellbrook,Strata,-,-,-,-,-,-,-,-,-
2019,Q4,Rest of State,Rest of State,Total,Nambucca,Total,370,450,550,467,70,7.14%,15.38%,-10.26%,-29.29%
2019,Q4,Rest of State,Rest of State,Total,Nambucca,Non Strata,378,465,559,482,63,4.49%,15.53%,-8.70%,-31.52%
2019,Q4,Rest of State,Rest of State,Total,Nambucca,Strata,-,-,-,-,-,-,-,-,-
2019,Q4,Rest of State,Rest of State,Total,Narrabri,Total,231,325,370,292,s,4.67%,32.65%,-41.18%,-48.72%
2019,Q4,Rest of State,Rest of State,Total,Narrabri,Non Strata,235,330,370,301,s,6.28%,34.69%,-44.12%,-51.28%
2019,Q4,Rest of State,Rest of State,Total,Narrabri,Strata,-,-,-,-,-,-,-,-,-
2019,Q4,Rest of State,Rest of State,Total,Narrandera,Total,111,150,210,174,s,-19.79%,-23.08%,-24.00%,-44.12%
2019,Q4,Rest of State,Rest of State,Total,Narrandera,Non Strata,111,150,210,174,s,-19.79%,-23.08%,-24.00%,-44.12%
2019,Q4,Rest of State,Rest of State,Total,Narromine,Total,215,250,530,344,s,8.07%,3.09%,257.14%,4.17%
